06-Aug-2014 15:36:20
D:\Secondlife-32\Matlab\BeadSynthesizerV3.0\Scripts\SynthesisLog_20140806-01.txt
BEAD PRODUCTION LOG
Chip serial code: BS3.0-PMF-07.30.14-ch01
Mixer cleaning time = 6.00 sec
Mixing time = 1.00 min 45.00 sec
Drop stabilization time = 30.00 sec
UV polymerization time = 2.00 min 30.00 sec
Polymerization channel = Polymerization
Resistances Mixer 1 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.78  14.74  15.91  14.76  14.00   0.74]
Resistances Mix2r 2 = [Sm, Dy, Tm, CeTb, Eu, mix] [14.97  14.74  15.90  14.00  14.00   0.29]
Oil: ch = 3, press = 9.00 psi
Push Water: ch = 2, press = 5.50 psi
Lanthanide MFCS Channels: [Sm, Dy, Tm, CeTb, Eu]  [6,  7,  4,  1,  5,]
Lanthanide Valves: [Sm, Dy, Tm, CeTb, Eu]  [C2,  C3,  C4,  C6,  C1]
Mixer 1
Code#	Flow_Sm	Flow_Dy	Flow_Tm	Flow_CeTb	Flow_Eu	P_Sm	P_Dy	P_Tm	P_CeTb	P_Eu
06-Aug-2014 16:08:33 Setting valves: 23 to 0
06-Aug-2014 16:08:33 Setting valves: 26 to 0
06-Aug-2014 16:08:34 Setting valves: 19 to 0
06-Aug-2014 16:10:19 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 16:10:20 Setting valves: 12  18 to 1  1
06-Aug-2014 16:10:20 Setting valves: 16 to 0
06-Aug-2014 16:10:20 Setting valves: 13 to 0
06-Aug-2014 16:10:37 Setting valves: 11 to 0
% Making Code # 7 = [0.00  0.00  0.05  0.74]
06-Aug-2014 16:13:41 Setting valves: 11 to 1
06-Aug-2014 16:13:41 Setting valves: 11 to 1
06-Aug-2014 16:13:41 Setting valves: 13 to 1
06-Aug-2014 16:13:42 Setting valves: 12  18 to 0  0
06-Aug-2014 16:13:42 Setting valves: 24 to 0
06-Aug-2014 16:13:42 Setting valves: 31 to 0
06-Aug-2014 16:13:50 Setting valves: 24 to 1
06-Aug-2014 16:13:50 Setting valves: 23 to 0
06-Aug-2014 16:13:50 Setting valves: 26 to 0
06-Aug-2014 16:13:50 Setting valves: 19 to 0
06-Aug-2014 16:15:36 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 16:15:36 Setting valves: 12  18 to 1  1
06-Aug-2014 16:15:37 Setting valves: 16 to 0
06-Aug-2014 16:15:37 Setting valves: 13 to 0
06-Aug-2014 16:15:53 Setting valves: 11 to 0
% Making Code # 8 = [0.00  0.00  0.15  0.74]
06-Aug-2014 16:18:57 Setting valves: 11 to 1
06-Aug-2014 16:18:57 Setting valves: 11 to 1
06-Aug-2014 16:18:58 Setting valves: 13 to 1
06-Aug-2014 16:18:58 Setting valves: 12  18 to 0  0
06-Aug-2014 16:18:58 Setting valves: 24 to 0
06-Aug-2014 16:18:59 Setting valves: 31 to 0
06-Aug-2014 16:19:06 Setting valves: 24 to 1
06-Aug-2014 16:19:06 Setting valves: 20 to 0
06-Aug-2014 16:19:07 Setting valves: 19 to 0
06-Aug-2014 16:20:53 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 16:20:53 Setting valves: 12  18 to 1  1
06-Aug-2014 16:20:53 Setting valves: 16 to 0
06-Aug-2014 16:20:54 Setting valves: 13 to 0
06-Aug-2014 16:21:10 Setting valves: 11 to 0
% Making Code # 9 = [0.04  0.00  0.00  0.00]
06-Aug-2014 16:24:14 Setting valves: 11 to 1
06-Aug-2014 16:24:14 Setting valves: 11 to 1
06-Aug-2014 16:24:14 Setting valves: 13 to 1
06-Aug-2014 16:24:15 Setting valves: 12  18 to 0  0
06-Aug-2014 16:24:15 Setting valves: 24 to 0
06-Aug-2014 16:24:15 Setting valves: 31 to 0
06-Aug-2014 16:24:23 Setting valves: 24 to 1
06-Aug-2014 16:24:23 Setting valves: 20 to 0
06-Aug-2014 16:24:23 Setting valves: 23 to 0
06-Aug-2014 16:24:23 Setting valves: 19 to 0
06-Aug-2014 16:26:09 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 16:26:10 Setting valves: 12  18 to 1  1
06-Aug-2014 16:26:10 Setting valves: 16 to 0
06-Aug-2014 16:26:10 Setting valves: 13 to 0
06-Aug-2014 16:26:26 Setting valves: 11 to 0
% Making Code # 10 = [0.04  0.00  0.05  0.00]
06-Aug-2014 16:29:30 Setting valves: 11 to 1
06-Aug-2014 16:29:31 Setting valves: 11 to 1
06-Aug-2014 16:29:31 Setting valves: 13 to 1
06-Aug-2014 16:29:31 Setting valves: 12  18 to 0  0
06-Aug-2014 16:29:32 Setting valves: 24 to 0
06-Aug-2014 16:29:32 Setting valves: 31 to 0
06-Aug-2014 16:29:39 Setting valves: 24 to 1
06-Aug-2014 16:29:40 Setting valves: 20 to 0
06-Aug-2014 16:29:40 Setting valves: 23 to 0
06-Aug-2014 16:29:40 Setting valves: 19 to 0
06-Aug-2014 16:31:26 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 16:31:26 Setting valves: 12  18 to 1  1
06-Aug-2014 16:31:27 Setting valves: 16 to 0
06-Aug-2014 16:31:27 Setting valves: 13 to 0
06-Aug-2014 16:31:43 Setting valves: 11 to 0
% Making Code # 11 = [0.04  0.00  0.15  0.00]
06-Aug-2014 16:34:47 Setting valves: 11 to 1
06-Aug-2014 16:34:47 Setting valves: 11 to 1
06-Aug-2014 16:34:48 Setting valves: 13 to 1
06-Aug-2014 16:34:48 Setting valves: 12  18 to 0  0
06-Aug-2014 16:34:48 Setting valves: 24 to 0
06-Aug-2014 16:34:49 Setting valves: 31 to 0
06-Aug-2014 16:34:56 Setting valves: 24 to 1
06-Aug-2014 16:34:56 Setting valves: 20 to 0
06-Aug-2014 16:34:56 Setting valves: 23 to 0
06-Aug-2014 16:34:57 Setting valves: 19 to 0
06-Aug-2014 16:36:42 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 16:36:42 Setting valves: 12  18 to 1  1
06-Aug-2014 16:36:42 Setting valves: 16 to 0
06-Aug-2014 16:36:43 Setting valves: 13 to 0
06-Aug-2014 16:36:59 Setting valves: 11 to 0
% Making Code # 12 = [0.04  0.00  0.35  0.00]
06-Aug-2014 16:40:03 Setting valves: 11 to 1
06-Aug-2014 16:40:03 Setting valves: 11 to 1
06-Aug-2014 16:40:03 Setting valves: 13 to 1
06-Aug-2014 16:40:04 Setting valves: 12  18 to 0  0
06-Aug-2014 16:40:04 Setting valves: 24 to 0
06-Aug-2014 16:40:04 Setting valves: 31 to 0
06-Aug-2014 16:40:12 Setting valves: 24 to 1
06-Aug-2014 16:40:12 Setting valves: 20 to 0
06-Aug-2014 16:40:12 Setting valves: 23 to 0
06-Aug-2014 16:40:13 Setting valves: 19 to 0
06-Aug-2014 16:41:58 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 16:41:58 Setting valves: 12  18 to 1  1
06-Aug-2014 16:41:58 Setting valves: 16 to 0
06-Aug-2014 16:41:59 Setting valves: 13 to 0
06-Aug-2014 16:42:15 Setting valves: 11 to 0
% Making Code # 13 = [0.04  0.00  0.77  0.00]
06-Aug-2014 16:45:19 Setting valves: 11 to 1
06-Aug-2014 16:45:19 Setting valves: 11 to 1
06-Aug-2014 16:45:19 Setting valves: 13 to 1
06-Aug-2014 16:45:20 Setting valves: 12  18 to 0  0
06-Aug-2014 16:45:20 Setting valves: 24 to 0
06-Aug-2014 16:45:20 Setting valves: 31 to 0
06-Aug-2014 16:45:27 Setting valves: 24 to 1
06-Aug-2014 16:45:28 Setting valves: 20 to 0
06-Aug-2014 16:45:28 Setting valves: 26 to 0
06-Aug-2014 16:45:28 Setting valves: 19 to 0
06-Aug-2014 16:47:14 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 16:47:14 Setting valves: 12  18 to 1  1
06-Aug-2014 16:47:15 Setting valves: 16 to 0
06-Aug-2014 16:47:15 Setting valves: 13 to 0
06-Aug-2014 16:47:31 Setting valves: 11 to 0
% Making Code # 14 = [0.04  0.00  0.00  0.74]
06-Aug-2014 16:50:35 Setting valves: 11 to 1
06-Aug-2014 16:50:36 Setting valves: 11 to 1
06-Aug-2014 16:50:36 Setting valves: 13 to 1
06-Aug-2014 16:50:36 Setting valves: 12  18 to 0  0
06-Aug-2014 16:50:37 Setting valves: 24 to 0
06-Aug-2014 16:50:37 Setting valves: 31 to 0
06-Aug-2014 16:50:44 Setting valves: 24 to 1
06-Aug-2014 16:50:44 Setting valves: 20 to 0
06-Aug-2014 16:50:45 Setting valves: 23 to 0
06-Aug-2014 16:50:45 Setting valves: 26 to 0
06-Aug-2014 16:50:45 Setting valves: 19 to 0
06-Aug-2014 16:52:31 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 16:52:31 Setting valves: 12  18 to 1  1
06-Aug-2014 16:52:31 Setting valves: 16 to 0
06-Aug-2014 16:52:32 Setting valves: 13 to 0
06-Aug-2014 16:52:48 Setting valves: 11 to 0
% Making Code # 15 = [0.04  0.00  0.05  0.74]
06-Aug-2014 16:55:52 Setting valves: 11 to 1
06-Aug-2014 16:55:52 Setting valves: 11 to 1
06-Aug-2014 16:55:53 Setting valves: 13 to 1
06-Aug-2014 16:55:53 Setting valves: 12  18 to 0  0
06-Aug-2014 16:55:53 Setting valves: 24 to 0
06-Aug-2014 16:55:54 Setting valves: 31 to 0
06-Aug-2014 16:56:01 Setting valves: 24 to 1
06-Aug-2014 16:56:01 Setting valves: 20 to 0
06-Aug-2014 16:56:01 Setting valves: 23 to 0
06-Aug-2014 16:56:01 Setting valves: 26 to 0
06-Aug-2014 16:56:02 Setting valves: 19 to 0
06-Aug-2014 16:57:47 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 16:57:48 Setting valves: 12  18 to 1  1
06-Aug-2014 16:57:48 Setting valves: 16 to 0
06-Aug-2014 16:57:48 Setting valves: 13 to 0
06-Aug-2014 16:58:05 Setting valves: 11 to 0
% Making Code # 16 = [0.04  0.00  0.15  0.74]
06-Aug-2014 17:01:09 Setting valves: 11 to 1
06-Aug-2014 17:01:09 Setting valves: 11 to 1
06-Aug-2014 17:01:09 Setting valves: 13 to 1
06-Aug-2014 17:01:10 Setting valves: 12  18 to 0  0
06-Aug-2014 17:01:10 Setting valves: 24 to 0
06-Aug-2014 17:01:10 Setting valves: 31 to 0
06-Aug-2014 17:01:17 Setting valves: 24 to 1
06-Aug-2014 17:01:18 Setting valves: 20 to 0
06-Aug-2014 17:01:18 Setting valves: 19 to 0
06-Aug-2014 17:03:04 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 17:03:04 Setting valves: 12  18 to 1  1
06-Aug-2014 17:03:05 Setting valves: 16 to 0
06-Aug-2014 17:03:05 Setting valves: 13 to 0
06-Aug-2014 17:03:21 Setting valves: 11 to 0
% Making Code # 17 = [0.11  0.00  0.00  0.00]
06-Aug-2014 17:06:25 Setting valves: 11 to 1
06-Aug-2014 17:06:25 Setting valves: 11 to 1
06-Aug-2014 17:06:26 Setting valves: 13 to 1
06-Aug-2014 17:06:26 Setting valves: 12  18 to 0  0
06-Aug-2014 17:06:26 Setting valves: 24 to 0
06-Aug-2014 17:06:27 Setting valves: 31 to 0
06-Aug-2014 17:06:34 Setting valves: 24 to 1
06-Aug-2014 17:06:34 Setting valves: 20 to 0
06-Aug-2014 17:06:34 Setting valves: 23 to 0
06-Aug-2014 17:06:35 Setting valves: 19 to 0
06-Aug-2014 17:08:21 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 17:08:21 Setting valves: 12  18 to 1  1
06-Aug-2014 17:08:21 Setting valves: 16 to 0
06-Aug-2014 17:08:22 Setting valves: 13 to 0
06-Aug-2014 17:08:38 Setting valves: 11 to 0
% Making Code # 18 = [0.11  0.00  0.05  0.00]
06-Aug-2014 17:11:42 Setting valves: 11 to 1
06-Aug-2014 17:11:42 Setting valves: 11 to 1
06-Aug-2014 17:11:42 Setting valves: 13 to 1
06-Aug-2014 17:11:43 Setting valves: 12  18 to 0  0
06-Aug-2014 17:11:43 Setting valves: 24 to 0
06-Aug-2014 17:11:43 Setting valves: 31 to 0
06-Aug-2014 17:11:51 Setting valves: 24 to 1
06-Aug-2014 17:11:51 Setting valves: 20 to 0
06-Aug-2014 17:11:51 Setting valves: 23 to 0
06-Aug-2014 17:11:51 Setting valves: 19 to 0
06-Aug-2014 17:13:37 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 17:13:38 Setting valves: 12  18 to 1  1
06-Aug-2014 17:13:38 Setting valves: 16 to 0
06-Aug-2014 17:13:38 Setting valves: 13 to 0
06-Aug-2014 17:13:54 Setting valves: 11 to 0
% Making Code # 19 = [0.11  0.00  0.15  0.00]
06-Aug-2014 17:16:58 Setting valves: 11 to 1
06-Aug-2014 17:16:59 Setting valves: 11 to 1
06-Aug-2014 17:16:59 Setting valves: 13 to 1
06-Aug-2014 17:16:59 Setting valves: 12  18 to 0  0
06-Aug-2014 17:17:00 Setting valves: 24 to 0
06-Aug-2014 17:17:00 Setting valves: 31 to 0
06-Aug-2014 17:17:07 Setting valves: 24 to 1
06-Aug-2014 17:17:07 Setting valves: 20 to 0
06-Aug-2014 17:17:08 Setting valves: 23 to 0
06-Aug-2014 17:17:08 Setting valves: 19 to 0
06-Aug-2014 17:18:54 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 17:18:54 Setting valves: 12  18 to 1  1
06-Aug-2014 17:18:54 Setting valves: 16 to 0
06-Aug-2014 17:18:55 Setting valves: 13 to 0
06-Aug-2014 17:19:11 Setting valves: 11 to 0
% Making Code # 20 = [0.11  0.00  0.35  0.00]
06-Aug-2014 17:22:15 Setting valves: 11 to 1
06-Aug-2014 17:22:15 Setting valves: 11 to 1
06-Aug-2014 17:22:16 Setting valves: 13 to 1
06-Aug-2014 17:22:16 Setting valves: 12  18 to 0  0
06-Aug-2014 17:22:16 Setting valves: 24 to 0
06-Aug-2014 17:22:17 Setting valves: 31 to 0
06-Aug-2014 17:22:24 Setting valves: 24 to 1
06-Aug-2014 17:22:24 Setting valves: 20 to 0
06-Aug-2014 17:22:24 Setting valves: 23 to 0
06-Aug-2014 17:22:25 Setting valves: 19 to 0
06-Aug-2014 17:24:11 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 17:24:11 Setting valves: 12  18 to 1  1
06-Aug-2014 17:24:11 Setting valves: 16 to 0
06-Aug-2014 17:24:11 Setting valves: 13 to 0
06-Aug-2014 17:24:28 Setting valves: 11 to 0
% Making Code # 21 = [0.11  0.00  0.77  0.00]
06-Aug-2014 17:27:31 Setting valves: 11 to 1
06-Aug-2014 17:27:32 Setting valves: 11 to 1
06-Aug-2014 17:27:32 Setting valves: 13 to 1
06-Aug-2014 17:27:32 Setting valves: 12  18 to 0  0
06-Aug-2014 17:27:33 Setting valves: 24 to 0
06-Aug-2014 17:27:33 Setting valves: 31 to 0
06-Aug-2014 17:27:40 Setting valves: 24 to 1
06-Aug-2014 17:27:41 Setting valves: 20 to 0
06-Aug-2014 17:27:41 Setting valves: 26 to 0
06-Aug-2014 17:27:41 Setting valves: 19 to 0
06-Aug-2014 17:29:27 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 17:29:27 Setting valves: 12  18 to 1  1
06-Aug-2014 17:29:28 Setting valves: 16 to 0
06-Aug-2014 17:29:28 Setting valves: 13 to 0
06-Aug-2014 17:29:44 Setting valves: 11 to 0
% Making Code # 22 = [0.11  0.00  0.00  0.74]
06-Aug-2014 17:32:48 Setting valves: 11 to 1
06-Aug-2014 17:32:49 Setting valves: 11 to 1
06-Aug-2014 17:32:49 Setting valves: 13 to 1
06-Aug-2014 17:32:49 Setting valves: 12  18 to 0  0
06-Aug-2014 17:32:50 Setting valves: 24 to 0
06-Aug-2014 17:32:50 Setting valves: 31 to 0
06-Aug-2014 17:32:57 Setting valves: 24 to 1
06-Aug-2014 17:32:57 Setting valves: 20 to 0
06-Aug-2014 17:32:58 Setting valves: 23 to 0
06-Aug-2014 17:32:58 Setting valves: 26 to 0
06-Aug-2014 17:32:58 Setting valves: 19 to 0
06-Aug-2014 17:34:44 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 17:34:44 Setting valves: 12  18 to 1  1
06-Aug-2014 17:34:44 Setting valves: 16 to 0
06-Aug-2014 17:34:45 Setting valves: 13 to 0
06-Aug-2014 17:35:01 Setting valves: 11 to 0
% Making Code # 23 = [0.11  0.00  0.05  0.74]
06-Aug-2014 17:38:05 Setting valves: 11 to 1
06-Aug-2014 17:38:05 Setting valves: 11 to 1
06-Aug-2014 17:38:05 Setting valves: 13 to 1
06-Aug-2014 17:38:06 Setting valves: 12  18 to 0  0
06-Aug-2014 17:38:06 Setting valves: 24 to 0
06-Aug-2014 17:38:06 Setting valves: 31 to 0
06-Aug-2014 17:38:14 Setting valves: 24 to 1
06-Aug-2014 17:38:14 Setting valves: 20 to 0
06-Aug-2014 17:38:14 Setting valves: 23 to 0
06-Aug-2014 17:38:14 Setting valves: 26 to 0
06-Aug-2014 17:40:00 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 17:40:01 Setting valves: 12  18 to 1  1
06-Aug-2014 17:40:01 Setting valves: 16 to 0
06-Aug-2014 17:40:01 Setting valves: 13 to 0
06-Aug-2014 17:40:17 Setting valves: 11 to 0
% Making Code # 24 = [0.11  0.00  0.15  0.74]
06-Aug-2014 17:43:21 Setting valves: 11 to 1
06-Aug-2014 17:43:22 Setting valves: 11 to 1
06-Aug-2014 17:43:22 Setting valves: 13 to 1
06-Aug-2014 17:43:22 Setting valves: 12  18 to 0  0
06-Aug-2014 17:43:23 Setting valves: 24 to 0
06-Aug-2014 17:43:23 Setting valves: 31 to 0
06-Aug-2014 17:43:29 Setting valves: 24 to 1
06-Aug-2014 17:43:30 Setting valves: 20 to 0
06-Aug-2014 17:43:30 Setting valves: 19 to 0
06-Aug-2014 17:45:15 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 17:45:16 Setting valves: 12  18 to 1  1
06-Aug-2014 17:45:16 Setting valves: 16 to 0
06-Aug-2014 17:45:16 Setting valves: 13 to 0
06-Aug-2014 17:45:33 Setting valves: 11 to 0
% Making Code # 25 = [0.21  0.00  0.00  0.00]
06-Aug-2014 17:48:37 Setting valves: 11 to 1
06-Aug-2014 17:48:37 Setting valves: 11 to 1
06-Aug-2014 17:48:37 Setting valves: 13 to 1
06-Aug-2014 17:48:38 Setting valves: 12  18 to 0  0
06-Aug-2014 17:48:38 Setting valves: 24 to 0
06-Aug-2014 17:48:38 Setting valves: 31 to 0
06-Aug-2014 17:48:46 Setting valves: 24 to 1
06-Aug-2014 17:48:46 Setting valves: 20 to 0
06-Aug-2014 17:48:46 Setting valves: 23 to 0
06-Aug-2014 17:48:46 Setting valves: 19 to 0
06-Aug-2014 17:50:32 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 17:50:32 Setting valves: 12  18 to 1  1
06-Aug-2014 17:50:33 Setting valves: 16 to 0
06-Aug-2014 17:50:33 Setting valves: 13 to 0
06-Aug-2014 17:50:49 Setting valves: 11 to 0
% Making Code # 26 = [0.21  0.00  0.05  0.00]
06-Aug-2014 17:53:53 Setting valves: 11 to 1
06-Aug-2014 17:53:53 Setting valves: 11 to 1
06-Aug-2014 17:53:54 Setting valves: 13 to 1
06-Aug-2014 17:53:54 Setting valves: 12  18 to 0  0
06-Aug-2014 17:53:54 Setting valves: 24 to 0
06-Aug-2014 17:53:55 Setting valves: 31 to 0
06-Aug-2014 17:54:02 Setting valves: 24 to 1
06-Aug-2014 17:54:02 Setting valves: 20 to 0
06-Aug-2014 17:54:03 Setting valves: 23 to 0
06-Aug-2014 17:54:03 Setting valves: 19 to 0
06-Aug-2014 17:55:49 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 17:55:49 Setting valves: 12  18 to 1  1
06-Aug-2014 17:55:49 Setting valves: 16 to 0
06-Aug-2014 17:55:50 Setting valves: 13 to 0
06-Aug-2014 17:56:06 Setting valves: 11 to 0
% Making Code # 27 = [0.21  0.00  0.15  0.00]
06-Aug-2014 17:59:10 Setting valves: 11 to 1
06-Aug-2014 17:59:10 Setting valves: 11 to 1
06-Aug-2014 17:59:11 Setting valves: 13 to 1
06-Aug-2014 17:59:11 Setting valves: 12  18 to 0  0
06-Aug-2014 17:59:11 Setting valves: 24 to 0
06-Aug-2014 17:59:12 Setting valves: 31 to 0
06-Aug-2014 17:59:19 Setting valves: 24 to 1
06-Aug-2014 17:59:19 Setting valves: 20 to 0
06-Aug-2014 17:59:19 Setting valves: 23 to 0
06-Aug-2014 17:59:20 Setting valves: 19 to 0
06-Aug-2014 18:01:05 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 18:01:05 Setting valves: 12  18 to 1  1
06-Aug-2014 18:01:05 Setting valves: 16 to 0
06-Aug-2014 18:01:06 Setting valves: 13 to 0
06-Aug-2014 18:01:22 Setting valves: 11 to 0
% Making Code # 28 = [0.21  0.00  0.35  0.00]
06-Aug-2014 18:04:26 Setting valves: 11 to 1
06-Aug-2014 18:04:26 Setting valves: 11 to 1
06-Aug-2014 18:04:26 Setting valves: 13 to 1
06-Aug-2014 18:04:27 Setting valves: 12  18 to 0  0
06-Aug-2014 18:04:27 Setting valves: 24 to 0
06-Aug-2014 18:04:27 Setting valves: 31 to 0
06-Aug-2014 18:04:35 Setting valves: 24 to 1
06-Aug-2014 18:04:35 Setting valves: 20 to 0
06-Aug-2014 18:04:35 Setting valves: 23 to 0
06-Aug-2014 18:04:35 Setting valves: 19 to 0
06-Aug-2014 18:06:21 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 18:06:21 Setting valves: 12  18 to 1  1
06-Aug-2014 18:06:22 Setting valves: 16 to 0
06-Aug-2014 18:06:22 Setting valves: 13 to 0
06-Aug-2014 18:06:38 Setting valves: 11 to 0
% Making Code # 29 = [0.21  0.00  0.77  0.00]
06-Aug-2014 18:09:42 Setting valves: 11 to 1
06-Aug-2014 18:09:42 Setting valves: 11 to 1
06-Aug-2014 18:09:43 Setting valves: 13 to 1
06-Aug-2014 18:09:43 Setting valves: 12  18 to 0  0
06-Aug-2014 18:09:43 Setting valves: 24 to 0
06-Aug-2014 18:09:44 Setting valves: 31 to 0
06-Aug-2014 18:09:51 Setting valves: 24 to 1
06-Aug-2014 18:09:51 Setting valves: 20 to 0
06-Aug-2014 18:09:51 Setting valves: 26 to 0
06-Aug-2014 18:09:52 Setting valves: 19 to 0
06-Aug-2014 18:11:37 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 18:11:38 Setting valves: 12  18 to 1  1
06-Aug-2014 18:11:38 Setting valves: 16 to 0
06-Aug-2014 18:11:38 Setting valves: 13 to 0
06-Aug-2014 18:11:55 Setting valves: 11 to 0
% Making Code # 30 = [0.21  0.00  0.00  0.74]
06-Aug-2014 18:14:59 Setting valves: 11 to 1
06-Aug-2014 18:14:59 Setting valves: 11 to 1
06-Aug-2014 18:14:59 Setting valves: 13 to 1
06-Aug-2014 18:15:00 Setting valves: 12  18 to 0  0
06-Aug-2014 18:15:00 Setting valves: 24 to 0
06-Aug-2014 18:15:00 Setting valves: 31 to 0
06-Aug-2014 18:15:08 Setting valves: 24 to 1
06-Aug-2014 18:15:08 Setting valves: 20 to 0
06-Aug-2014 18:15:08 Setting valves: 19 to 0
06-Aug-2014 18:16:53 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 18:16:54 Setting valves: 12  18 to 1  1
06-Aug-2014 18:16:54 Setting valves: 16 to 0
06-Aug-2014 18:16:54 Setting valves: 13 to 0
06-Aug-2014 18:17:11 Setting valves: 11 to 0
% Making Code # 31 = [0.37  0.00  0.00  0.00]
06-Aug-2014 18:20:14 Setting valves: 11 to 1
06-Aug-2014 18:20:15 Setting valves: 11 to 1
06-Aug-2014 18:20:15 Setting valves: 13 to 1
06-Aug-2014 18:20:15 Setting valves: 12  18 to 0  0
06-Aug-2014 18:20:16 Setting valves: 24 to 0
06-Aug-2014 18:20:16 Setting valves: 31 to 0
06-Aug-2014 18:20:23 Setting valves: 24 to 1
06-Aug-2014 18:20:23 Setting valves: 20 to 0
06-Aug-2014 18:20:24 Setting valves: 23 to 0
06-Aug-2014 18:20:24 Setting valves: 19 to 0
06-Aug-2014 18:22:10 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 18:22:10 Setting valves: 12  18 to 1  1
06-Aug-2014 18:22:10 Setting valves: 16 to 0
06-Aug-2014 18:22:11 Setting valves: 13 to 0
06-Aug-2014 18:22:27 Setting valves: 11 to 0
% Making Code # 32 = [0.37  0.00  0.05  0.00]
06-Aug-2014 18:25:31 Setting valves: 11 to 1
06-Aug-2014 18:25:31 Setting valves: 11 to 1
06-Aug-2014 18:25:31 Setting valves: 13 to 1
06-Aug-2014 18:25:32 Setting valves: 12  18 to 0  0
06-Aug-2014 18:25:32 Setting valves: 24 to 0
06-Aug-2014 18:25:32 Setting valves: 31 to 0
06-Aug-2014 18:25:40 Setting valves: 24 to 1
06-Aug-2014 18:25:40 Setting valves: 20 to 0
06-Aug-2014 18:25:40 Setting valves: 23 to 0
06-Aug-2014 18:25:40 Setting valves: 19 to 0
06-Aug-2014 18:27:26 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 18:27:26 Setting valves: 12  18 to 1  1
06-Aug-2014 18:27:26 Setting valves: 16 to 0
06-Aug-2014 18:27:27 Setting valves: 13 to 0
06-Aug-2014 18:27:43 Setting valves: 11 to 0
% Making Code # 33 = [0.37  0.00  0.15  0.00]
06-Aug-2014 18:30:46 Setting valves: 11 to 1
06-Aug-2014 18:30:47 Setting valves: 11 to 1
06-Aug-2014 18:30:47 Setting valves: 13 to 1
06-Aug-2014 18:30:47 Setting valves: 12  18 to 0  0
06-Aug-2014 18:30:48 Setting valves: 24 to 0
06-Aug-2014 18:30:48 Setting valves: 31 to 0
06-Aug-2014 18:30:55 Setting valves: 24 to 1
06-Aug-2014 18:30:56 Setting valves: 20 to 0
06-Aug-2014 18:30:56 Setting valves: 23 to 0
06-Aug-2014 18:30:56 Setting valves: 19 to 0
06-Aug-2014 18:32:42 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 18:32:42 Setting valves: 12  18 to 1  1
06-Aug-2014 18:32:43 Setting valves: 16 to 0
06-Aug-2014 18:32:43 Setting valves: 13 to 0
06-Aug-2014 18:32:59 Setting valves: 11 to 0
% Making Code # 34 = [0.37  0.00  0.35  0.00]
06-Aug-2014 18:36:03 Setting valves: 11 to 1
06-Aug-2014 18:36:03 Setting valves: 11 to 1
06-Aug-2014 18:36:03 Setting valves: 13 to 1
06-Aug-2014 18:36:04 Setting valves: 12  18 to 0  0
06-Aug-2014 18:36:04 Setting valves: 24 to 0
06-Aug-2014 18:36:04 Setting valves: 31 to 0
06-Aug-2014 18:36:12 Setting valves: 24 to 1
06-Aug-2014 18:36:12 Setting valves: 20 to 0
06-Aug-2014 18:36:12 Setting valves: 19 to 0
06-Aug-2014 18:37:58 Setting valves: 20  22  23  26  19 to 1  1  1  1  1
06-Aug-2014 18:37:59 Setting valves: 12  18 to 1  1
06-Aug-2014 18:37:59 Setting valves: 16 to 0
06-Aug-2014 18:37:59 Setting valves: 13 to 0
06-Aug-2014 18:38:15 Setting valves: 11 to 0
% Making Code # 35 = [0.62  0.00  0.00  0.00]
